product_id,merchant_id,category,price
P03798,M0158,Sports & Outdoor,14.29
P03799,M0375,Pet Supplies,48.94
P03800,M0349,Electronics,25.47
P03801,M0341,Toys & Kids,93.92
P03802,M0276,Beauty,78.4
P03803,M0270,Sports & Outdoor,29.29
P03804,M0214,Beauty,19.37
P03805,M0010,Home & Living,38.7
P03806,M0156,Toys & Kids,20.86
P03807,M0293,Pet Supplies,111.31
P03808,M0325,Pet Supplies,26.33
P03809,M0224,Electronics,17.03
P03810,M0284,Beauty,16.22
P03811,M0009,Electronics,8.23
P03812,M0188,Beauty,40.48
P03813,M0204,Toys & Kids,11.73
P03814,M0357,Electronics,65.91
P03815,M0125,Grocery,7.66
P03816,M0092,Grocery,27.51
P03817,M0141,Pet Supplies,69.08
P03818,M0069,Home & Living,3.54
P03819,M0224,Electronics,150.87
P03820,M0258,Home & Living,16.73
P03821,M0321,Apparel,27.85
P03822,M0389,Pet Supplies,41.03
P03823,M0030,Beauty,47.16
P03824,M0099,Toys & Kids,31.39
P03825,M0121,Beauty,60.2
P03826,M0100,Electronics,39.14
P03827,M0331,Sports & Outdoor,119.68
P03828,M0056,Home & Living,39.26
P03829,M0012,Pet Supplies,143.76
P03830,M0345,Pet Supplies,55.2
P03831,M0385,Home & Living,4.83
P03832,M0091,Beauty,257.24
P03833,M0134,Sports & Outdoor,14.63
P03834,M0202,Pet Supplies,94.25
P03835,M0211,Apparel,25.13
P03836,M0397,Home & Living,63.75
P03837,M0162,Toys & Kids,13.2
P03838,M0005,Beauty,43.08
P03839,M0170,Home & Living,19.53
P03840,M0223,Toys & Kids,101.61
P03841,M0207,Grocery,36.41
P03842,M0205,Beauty,56.96
P03843,M0370,Grocery,3.5
P03844,M0323,Sports & Outdoor,22.71
P03845,M0101,Grocery,35.5
P03846,M0143,Apparel,30.0
P03847,M0268,Apparel,58.27
P03848,M0165,Beauty,17.65
P03849,M0172,Home & Living,25.63
P03850,M0068,Apparel,71.03
P03851,M0102,Electronics,3.16
P03852,M0297,Grocery,41.7
P03853,M0338,Apparel,18.17
P03854,M0314,Apparel,10.79
P03855,M0124,Beauty,33.21
P03856,M0055,Beauty,74.05
P03857,M0064,Pet Supplies,62.5
P03858,M0158,Sports & Outdoor,21.72
P03859,M0208,Pet Supplies,53.96
P03860,M0358,Pet Supplies,53.58
P03861,M0360,Toys & Kids,22.68
P03862,M0002,Grocery,13.15
P03863,M0284,Beauty,13.85
P03864,M0120,Home & Living,52.15
P03865,M0080,Toys & Kids,23.62
P03866,M0223,Toys & Kids,9.57
P03867,M0014,Grocery,5.39
P03868,M0134,Sports & Outdoor,51.87
P03869,M0221,Electronics,15.0
P03870,M0109,Beauty,33.03
P03871,M0238,Beauty,74.87
P03872,M0185,Beauty,7.55
P03873,M0320,Grocery,23.56
P03874,M0073,Beauty,21.04
P03875,M0023,Electronics,34.53
P03876,M0212,Toys & Kids,74.83
P03877,M0103,Grocery,7.41
P03878,M0283,Toys & Kids,40.97
P03879,M0038,Grocery,62.08
P03880,M0231,Beauty,20.74
P03881,M0396,Grocery,21.68
P03882,M0038,Grocery,35.75
P03883,M0121,Beauty,33.46
P03884,M0338,Apparel,41.43
P03885,M0214,Beauty,40.66
P03886,M0070,Beauty,10.14
P03887,M0086,Toys & Kids,59.81
P03888,M0306,Electronics,70.11
P03889,M0345,Pet Supplies,29.01
P03890,M0145,Pet Supplies,6.39
P03891,M0190,Apparel,22.13
P03892,M0314,Apparel,29.22
P03893,M0071,Grocery,8.76
P03894,M0083,Electronics,17.74
P03895,M0310,Home & Living,6.9
P03896,M0075,Toys & Kids,42.38
P03897,M0309,Apparel,28.48
P03898,M0199,Apparel,5.58
P03899,M0397,Home & Living,33.66
P03900,M0014,Grocery,23.32
P03901,M0379,Beauty,39.05
P03902,M0091,Beauty,17.25
P03903,M0015,Toys & Kids,11.93
P03904,M0290,Beauty,12.26
P03905,M0214,Beauty,15.11
P03906,M0335,Beauty,24.95
P03907,M0044,Apparel,28.03
P03908,M0033,Home & Living,20.66
P03909,M0227,Grocery,16.76
P03910,M0353,Apparel,17.88
P03911,M0163,Beauty,234.38
P03912,M0320,Grocery,12.26
P03913,M0363,Electronics,14.85
P03914,M0348,Pet Supplies,475.55
P03915,M0204,Toys & Kids,35.83
P03916,M0280,Home & Living,7.09
P03917,M0211,Apparel,52.37
P03918,M0270,Sports & Outdoor,10.82
P03919,M0227,Grocery,55.6
P03920,M0211,Apparel,20.29
P03921,M0175,Toys & Kids,16.51
P03922,M0262,Electronics,104.4
P03923,M0301,Apparel,40.84
P03924,M0368,Apparel,58.89
P03925,M0246,Home & Living,36.29
P03926,M0041,Electronics,16.44
P03927,M0235,Beauty,42.53
P03928,M0127,Home & Living,72.84
P03929,M0011,Sports & Outdoor,27.7
P03930,M0029,Sports & Outdoor,124.15
P03931,M0237,Toys & Kids,52.74
P03932,M0378,Toys & Kids,29.69
P03933,M0203,Beauty,30.76
P03934,M0179,Pet Supplies,27.76
P03935,M0036,Home & Living,7.96
P03936,M0271,Apparel,22.62
P03937,M0023,Electronics,29.94
P03938,M0337,Pet Supplies,16.87
P03939,M0327,Electronics,33.25
P03940,M0397,Home & Living,25.01
P03941,M0114,Beauty,49.22
P03942,M0065,Beauty,44.56
P03943,M0120,Home & Living,28.52
P03944,M0320,Grocery,7.17
P03945,M0088,Apparel,122.93
P03946,M0355,Pet Supplies,21.59
P03947,M0062,Toys & Kids,22.81
P03948,M0020,Beauty,18.02
P03949,M0088,Apparel,15.81
P03950,M0302,Grocery,98.46
P03951,M0241,Electronics,85.41
P03952,M0142,Electronics,36.6
P03953,M0263,Apparel,22.27
P03954,M0260,Sports & Outdoor,42.83
P03955,M0222,Beauty,26.22
P03956,M0206,Apparel,20.67
P03957,M0041,Electronics,33.26
P03958,M0104,Home & Living,16.49
P03959,M0212,Toys & Kids,30.79
P03960,M0055,Beauty,29.48
P03961,M0191,Toys & Kids,42.21
P03962,M0047,Beauty,14.05
P03963,M0315,Electronics,46.48
P03964,M0042,Grocery,10.85
P03965,M0038,Grocery,14.65
P03966,M0256,Electronics,15.24
P03967,M0089,Grocery,9.35
P03968,M0141,Pet Supplies,61.2
P03969,M0126,Sports & Outdoor,10.26
P03970,M0087,Home & Living,13.08
P03971,M0305,Sports & Outdoor,75.93
P03972,M0277,Beauty,14.68
P03973,M0096,Apparel,20.71
P03974,M0275,Beauty,9.87
P03975,M0286,Pet Supplies,51.92
P03976,M0216,Apparel,52.57
P03977,M0232,Grocery,47.71
P03978,M0374,Apparel,39.8
P03979,M0182,Electronics,26.21
P03980,M0155,Beauty,15.3
P03981,M0216,Apparel,11.78
P03982,M0335,Beauty,78.33
P03983,M0284,Beauty,48.83
P03984,M0031,Beauty,13.14
P03985,M0184,Toys & Kids,25.43
P03986,M0296,Sports & Outdoor,18.73
P03987,M0090,Grocery,8.89
P03988,M0396,Grocery,28.79
P03989,M0324,Pet Supplies,16.88
P03990,M0339,Electronics,10.41
P03991,M0033,Home & Living,6.48
P03992,M0232,Grocery,6.0
P03993,M0212,Toys & Kids,17.56
P03994,M0251,Electronics,22.72
P03995,M0341,Toys & Kids,11.16
P03996,M0142,Electronics,44.06
P03997,M0214,Beauty,23.13
P03998,M0272,Home & Living,41.23
P03999,M0302,Grocery,20.81
P04000,M0309,Apparel,12.08
P04001,M0135,Grocery,27.19
P04002,M0400,Apparel,7.87
P04003,M0004,Beauty,39.86
P04004,M0197,Apparel,10.55
P04005,M0244,Toys & Kids,56.06
P04006,M0025,Grocery,18.09
P04007,M0181,Pet Supplies,63.83
P04008,M0239,Apparel,8.93
P04009,M0244,Toys & Kids,13.33
P04010,M0048,Pet Supplies,34.56
P04011,M0112,Grocery,70.35
P04012,M0098,Toys & Kids,109.94
P04013,M0256,Electronics,25.46
P04014,M0132,Sports & Outdoor,128.25
P04015,M0229,Sports & Outdoor,18.9
P04016,M0293,Pet Supplies,65.95
P04017,M0319,Pet Supplies,10.51
P04018,M0074,Electronics,35.81
P04019,M0362,Pet Supplies,2.98
P04020,M0067,Pet Supplies,8.94
P04021,M0009,Electronics,37.34
P04022,M0018,Electronics,7.53
P04023,M0081,Pet Supplies,36.03
P04024,M0350,Electronics,55.47
P04025,M0084,Grocery,15.62
P04026,M0278,Grocery,10.26
P04027,M0168,Electronics,16.01
P04028,M0016,Grocery,10.29
P04029,M0178,Electronics,22.4
P04030,M0012,Pet Supplies,26.89
P04031,M0191,Toys & Kids,18.63
P04032,M0224,Electronics,110.71
P04033,M0209,Apparel,12.84
P04034,M0114,Beauty,85.82
P04035,M0307,Apparel,9.61
P04036,M0239,Apparel,26.19
P04037,M0102,Electronics,71.15
P04038,M0174,Toys & Kids,67.91
P04039,M0044,Apparel,16.81
P04040,M0370,Grocery,40.43
P04041,M0302,Grocery,35.84
P04042,M0116,Sports & Outdoor,15.09
P04043,M0270,Sports & Outdoor,42.71
P04044,M0272,Home & Living,131.14
P04045,M0244,Toys & Kids,37.51
P04046,M0022,Apparel,40.84
P04047,M0352,Home & Living,44.92
P04048,M0383,Pet Supplies,6.59
P04049,M0390,Electronics,37.12
P04050,M0393,Apparel,9.82
P04051,M0372,Toys & Kids,14.43
P04052,M0296,Sports & Outdoor,171.7
P04053,M0023,Electronics,19.53
P04054,M0187,Electronics,12.6
P04055,M0099,Toys & Kids,69.22
P04056,M0088,Apparel,10.46
P04057,M0333,Electronics,16.4
P04058,M0326,Electronics,75.5
P04059,M0209,Apparel,25.5
P04060,M0295,Sports & Outdoor,6.02
P04061,M0052,Electronics,40.03
P04062,M0089,Grocery,17.17
P04063,M0345,Pet Supplies,98.09
P04064,M0181,Pet Supplies,14.22
P04065,M0219,Beauty,63.19
P04066,M0186,Beauty,121.28
P04067,M0081,Pet Supplies,11.41
P04068,M0331,Sports & Outdoor,20.62
P04069,M0304,Pet Supplies,34.81
P04070,M0274,Pet Supplies,11.34
P04071,M0142,Electronics,31.29
P04072,M0258,Home & Living,20.04
P04073,M0382,Pet Supplies,19.68
P04074,M0260,Sports & Outdoor,25.64
P04075,M0198,Home & Living,26.16
P04076,M0109,Beauty,28.43
P04077,M0210,Grocery,14.31
P04078,M0149,Grocery,14.88
P04079,M0245,Toys & Kids,22.05
P04080,M0019,Grocery,23.56
P04081,M0077,Apparel,16.53
P04082,M0315,Electronics,32.84
P04083,M0153,Pet Supplies,4.79
P04084,M0174,Toys & Kids,12.71
P04085,M0218,Home & Living,19.07
P04086,M0176,Beauty,11.35
P04087,M0304,Pet Supplies,106.3
P04088,M0099,Toys & Kids,24.95
P04089,M0304,Pet Supplies,28.76
P04090,M0084,Grocery,15.88
P04091,M0149,Grocery,24.19
P04092,M0236,Toys & Kids,8.22
P04093,M0355,Pet Supplies,21.06
P04094,M0094,Beauty,10.56
P04095,M0235,Beauty,19.11
P04096,M0026,Toys & Kids,2.45
P04097,M0031,Beauty,8.89
P04098,M0308,Sports & Outdoor,91.61
P04099,M0288,Sports & Outdoor,51.8
P04100,M0151,Grocery,80.41
P04101,M0250,Home & Living,85.54
P04102,M0153,Pet Supplies,44.96
P04103,M0111,Apparel,16.32
P04104,M0173,Grocery,9.65
P04105,M0125,Grocery,68.86
P04106,M0327,Electronics,26.0
P04107,M0165,Beauty,231.51
P04108,M0129,Sports & Outdoor,17.66
P04109,M0215,Toys & Kids,144.84
P04110,M0304,Pet Supplies,21.3
P04111,M0110,Toys & Kids,81.65
P04112,M0376,Home & Living,112.96
P04113,M0186,Beauty,9.77
P04114,M0265,Pet Supplies,15.86
P04115,M0383,Pet Supplies,9.68
P04116,M0173,Grocery,8.11
P04117,M0080,Toys & Kids,44.72
P04118,M0300,Home & Living,20.55
P04119,M0003,Toys & Kids,25.72
P04120,M0184,Toys & Kids,40.47
P04121,M0392,Electronics,4.61
P04122,M0166,Grocery,78.11
P04123,M0274,Pet Supplies,17.92
P04124,M0211,Apparel,39.61
P04125,M0086,Toys & Kids,42.89
P04126,M0128,Grocery,84.24
P04127,M0210,Grocery,22.32
P04128,M0042,Grocery,3.63
P04129,M0166,Grocery,25.83
P04130,M0166,Grocery,29.39
P04131,M0334,Grocery,9.67
P04132,M0050,Grocery,28.02
P04133,M0338,Apparel,17.73
P04134,M0165,Beauty,7.33
P04135,M0261,Grocery,44.9
P04136,M0223,Toys & Kids,14.77
P04137,M0120,Home & Living,17.02
P04138,M0373,Beauty,16.18
P04139,M0090,Grocery,74.58
P04140,M0015,Toys & Kids,23.65
P04141,M0301,Apparel,26.34
P04142,M0249,Grocery,16.5
P04143,M0357,Electronics,37.21
P04144,M0184,Toys & Kids,82.63
P04145,M0007,Grocery,1758.0
P04146,M0009,Electronics,45.52
P04147,M0174,Toys & Kids,42.33
P04148,M0100,Electronics,7.08
P04149,M0369,Home & Living,11.15
P04150,M0048,Pet Supplies,20.4
P04151,M0353,Apparel,12.77
P04152,M0087,Home & Living,9.41
P04153,M0048,Pet Supplies,4.55
P04154,M0110,Toys & Kids,7.3
P04155,M0058,Electronics,19.47
P04156,M0161,Pet Supplies,23.05
P04157,M0133,Home & Living,12.02
P04158,M0212,Toys & Kids,26.34
P04159,M0215,Toys & Kids,16.6
P04160,M0001,Home & Living,65.47
P04161,M0050,Grocery,21.21
P04162,M0065,Beauty,45.91
P04163,M0078,Electronics,29.46
P04164,M0038,Grocery,6.95
P04165,M0126,Sports & Outdoor,22.61
P04166,M0220,Pet Supplies,8.07
P04167,M0124,Beauty,22.26
P04168,M0132,Sports & Outdoor,12.55
P04169,M0188,Beauty,34.6
P04170,M0220,Pet Supplies,7.33
P04171,M0133,Home & Living,24.86
P04172,M0089,Grocery,41.07
P04173,M0164,Beauty,55.53
P04174,M0010,Home & Living,12.33
P04175,M0198,Home & Living,24.93
P04176,M0377,Toys & Kids,28.95
P04177,M0160,Grocery,98.73
P04178,M0044,Apparel,6.47
P04179,M0283,Toys & Kids,10.8
P04180,M0051,Grocery,306.13
P04181,M0078,Electronics,19.19
P04182,M0059,Toys & Kids,4.47
P04183,M0354,Beauty,14.52
P04184,M0393,Apparel,2.03
P04185,M0228,Sports & Outdoor,30.47
P04186,M0248,Beauty,50.85
P04187,M0259,Electronics,10.8
P04188,M0245,Toys & Kids,16.06
P04189,M0218,Home & Living,56.33
P04190,M0395,Toys & Kids,5.08
P04191,M0294,Apparel,7.47
P04192,M0036,Home & Living,19.98
P04193,M0157,Electronics,12.46
P04194,M0390,Electronics,18.83
P04195,M0162,Toys & Kids,7.87
P04196,M0082,Beauty,29.75
P04197,M0348,Pet Supplies,21.45
P04198,M0250,Home & Living,40.22
P04199,M0226,Apparel,29.38
P04200,M0169,Apparel,29.55
P04201,M0050,Grocery,6.67
P04202,M0154,Apparel,38.22
P04203,M0175,Toys & Kids,18.21
P04204,M0373,Beauty,21.12
P04205,M0123,Toys & Kids,63.02
P04206,M0060,Toys & Kids,12.84
P04207,M0172,Home & Living,82.77
P04208,M0399,Apparel,90.02
P04209,M0193,Sports & Outdoor,48.3
P04210,M0152,Apparel,10.15
P04211,M0267,Beauty,3.43
P04212,M0260,Sports & Outdoor,64.78
P04213,M0120,Home & Living,27.12
P04214,M0388,Grocery,12.55
P04215,M0238,Beauty,70.54
P04216,M0024,Pet Supplies,11.3
P04217,M0164,Beauty,16.75
P04218,M0370,Grocery,39.35
P04219,M0158,Sports & Outdoor,9.0
P04220,M0228,Sports & Outdoor,22.23
P04221,M0246,Home & Living,65.38
P04222,M0282,Beauty,29.67
P04223,M0349,Electronics,75.39
P04224,M0060,Toys & Kids,68.05
P04225,M0207,Grocery,24.7
P04226,M0214,Beauty,2.99
P04227,M0061,Pet Supplies,9.07
P04228,M0270,Sports & Outdoor,48.76
P04229,M0048,Pet Supplies,6.08
P04230,M0183,Beauty,18.28
P04231,M0133,Home & Living,33.27
P04232,M0062,Toys & Kids,92.08
P04233,M0329,Electronics,14.62
P04234,M0098,Toys & Kids,13.75
P04235,M0103,Grocery,23.4
P04236,M0342,Apparel,33.64
P04237,M0351,Sports & Outdoor,21.35
P04238,M0014,Grocery,63.08
P04239,M0112,Grocery,11.95
P04240,M0284,Beauty,27.33
P04241,M0312,Toys & Kids,36.62
P04242,M0400,Apparel,17.11
P04243,M0222,Beauty,52.23
P04244,M0003,Toys & Kids,28.05
P04245,M0350,Electronics,49.9
P04246,M0065,Beauty,29.22
P04247,M0049,Toys & Kids,34.42
P04248,M0270,Sports & Outdoor,13.89
P04249,M0242,Sports & Outdoor,13.91
P04250,M0024,Pet Supplies,73.84
P04251,M0068,Apparel,43.47
P04252,M0236,Toys & Kids,9.77
P04253,M0103,Grocery,28.87
P04254,M0274,Pet Supplies,2.9
P04255,M0165,Beauty,14.64
P04256,M0236,Toys & Kids,58.26
P04257,M0190,Apparel,21.92
P04258,M0147,Home & Living,27.28
P04259,M0137,Sports & Outdoor,1.62
P04260,M0279,Home & Living,17.24
P04261,M0206,Apparel,33.26
P04262,M0238,Beauty,37.29
P04263,M0231,Beauty,58.33
P04264,M0084,Grocery,20.3
P04265,M0366,Sports & Outdoor,21.13
P04266,M0226,Apparel,7.4
P04267,M0288,Sports & Outdoor,20.41
P04268,M0353,Apparel,7.88
P04269,M0370,Grocery,4.65
P04270,M0267,Beauty,9.24
P04271,M0315,Electronics,95.37
P04272,M0189,Electronics,19.23
P04273,M0296,Sports & Outdoor,29.9
P04274,M0129,Sports & Outdoor,15.45
P04275,M0285,Beauty,4.9
P04276,M0035,Pet Supplies,56.97
P04277,M0366,Sports & Outdoor,3.47
P04278,M0098,Toys & Kids,14.89
P04279,M0263,Apparel,23.36
P04280,M0005,Beauty,30.19
P04281,M0063,Apparel,12.76
P04282,M0395,Toys & Kids,4.69
P04283,M0334,Grocery,11.93
P04284,M0089,Grocery,12.5
P04285,M0053,Apparel,12.23
P04286,M0326,Electronics,58.74
P04287,M0397,Home & Living,8.23
P04288,M0068,Apparel,32.17
P04289,M0266,Sports & Outdoor,28.29
P04290,M0114,Beauty,58.23
P04291,M0298,Beauty,21.76
P04292,M0168,Electronics,50.0
P04293,M0051,Grocery,21.01
P04294,M0130,Toys & Kids,36.27
P04295,M0216,Apparel,6.34
P04296,M0320,Grocery,2.28
P04297,M0009,Electronics,34.46
P04298,M0384,Electronics,36.16
P04299,M0260,Sports & Outdoor,37.64
P04300,M0351,Sports & Outdoor,15.3
P04301,M0373,Beauty,93.76
P04302,M0062,Toys & Kids,16.22
P04303,M0038,Grocery,35.83
P04304,M0311,Toys & Kids,41.9
P04305,M0076,Beauty,115.22
P04306,M0060,Toys & Kids,18.44
P04307,M0188,Beauty,13.63
P04308,M0366,Sports & Outdoor,6.37
P04309,M0319,Pet Supplies,99.2
P04310,M0208,Pet Supplies,35.85
P04311,M0079,Sports & Outdoor,36.88
P04312,M0135,Grocery,405.46
P04313,M0276,Beauty,32.87
P04314,M0063,Apparel,7.6
P04315,M0210,Grocery,20.57
P04316,M0005,Beauty,10.2
P04317,M0131,Sports & Outdoor,17.18
P04318,M0100,Electronics,17.08
P04319,M0273,Electronics,14.46
P04320,M0366,Sports & Outdoor,7.0
P04321,M0059,Toys & Kids,102.85
P04322,M0319,Pet Supplies,32.1
P04323,M0263,Apparel,20.03
P04324,M0388,Grocery,48.52
P04325,M0365,Home & Living,37.49
P04326,M0041,Electronics,31.44
P04327,M0298,Beauty,45.44
P04328,M0237,Toys & Kids,27.68
P04329,M0046,Pet Supplies,44.84
P04330,M0103,Grocery,48.32
P04331,M0371,Apparel,28.4
P04332,M0218,Home & Living,20.12
P04333,M0136,Apparel,97.26
P04334,M0129,Sports & Outdoor,15.96
P04335,M0336,Grocery,34.89
P04336,M0114,Beauty,35.61
P04337,M0064,Pet Supplies,14.17
P04338,M0230,Electronics,11.86
P04339,M0398,Electronics,17.84
P04340,M0074,Electronics,15.75
P04341,M0103,Grocery,6.6
P04342,M0188,Beauty,13.65
P04343,M0080,Toys & Kids,31.17
P04344,M0261,Grocery,76.66
P04345,M0102,Electronics,40.4
P04346,M0052,Electronics,2.36
P04347,M0105,Grocery,43.69
P04348,M0373,Beauty,14.85
P04349,M0374,Apparel,36.88
P04350,M0203,Beauty,24.22
P04351,M0161,Pet Supplies,20.63
P04352,M0328,Home & Living,22.38
P04353,M0078,Electronics,24.04
P04354,M0262,Electronics,82.27
P04355,M0273,Electronics,24.1
P04356,M0285,Beauty,65.17
P04357,M0088,Apparel,57.16
P04358,M0287,Electronics,44.72
P04359,M0245,Toys & Kids,4.91
P04360,M0351,Sports & Outdoor,67.02
P04361,M0070,Beauty,16.25
P04362,M0246,Home & Living,46.72
P04363,M0332,Apparel,10.22
P04364,M0112,Grocery,8.44
P04365,M0298,Beauty,145.29
P04366,M0040,Toys & Kids,10.37
P04367,M0288,Sports & Outdoor,68.82
P04368,M0243,Home & Living,27.29
P04369,M0078,Electronics,16.81
P04370,M0027,Beauty,23.56
P04371,M0299,Apparel,7.61
P04372,M0097,Electronics,24.23
P04373,M0199,Apparel,9.26
P04374,M0025,Grocery,17.19
P04375,M0386,Home & Living,56.42
P04376,M0220,Pet Supplies,30.84
P04377,M0373,Beauty,6.46
P04378,M0065,Beauty,52.79
P04379,M0083,Electronics,24.38
P04380,M0245,Toys & Kids,15.06
P04381,M0242,Sports & Outdoor,48.04
P04382,M0317,Toys & Kids,21.11
P04383,M0372,Toys & Kids,8.59
P04384,M0329,Electronics,129.42
P04385,M0057,Sports & Outdoor,24.15
P04386,M0124,Beauty,22.8
P04387,M0366,Sports & Outdoor,17.04
P04388,M0220,Pet Supplies,70.95
P04389,M0347,Pet Supplies,15.3
P04390,M0226,Apparel,6.11
P04391,M0020,Beauty,13.32
P04392,M0190,Apparel,80.97
P04393,M0330,Sports & Outdoor,51.88
P04394,M0263,Apparel,19.5
P04395,M0054,Beauty,84.43
P04396,M0085,Toys & Kids,48.09
P04397,M0342,Apparel,19.3
P04398,M0392,Electronics,21.13
P04399,M0302,Grocery,33.0
P04400,M0040,Toys & Kids,11.6
P04401,M0248,Beauty,24.63
P04402,M0332,Apparel,32.38
P04403,M0257,Toys & Kids,5.37
P04404,M0238,Beauty,20.69
P04405,M0187,Electronics,18.68
P04406,M0098,Toys & Kids,61.88
P04407,M0113,Sports & Outdoor,4.66
P04408,M0299,Apparel,17.4
P04409,M0028,Grocery,15.9
P04410,M0034,Sports & Outdoor,58.21
P04411,M0159,Sports & Outdoor,23.59
P04412,M0310,Home & Living,123.53
P04413,M0263,Apparel,44.52
P04414,M0236,Toys & Kids,16.96
P04415,M0214,Beauty,30.44
P04416,M0045,Home & Living,17.84
P04417,M0133,Home & Living,53.17
P04418,M0032,Electronics,7.4
P04419,M0304,Pet Supplies,11.69
P04420,M0301,Apparel,36.97
P04421,M0104,Home & Living,73.93
P04422,M0118,Electronics,3.38
P04423,M0127,Home & Living,84.52
P04424,M0356,Pet Supplies,21.63
P04425,M0196,Home & Living,4.5
P04426,M0305,Sports & Outdoor,1.65
P04427,M0180,Sports & Outdoor,6.19
P04428,M0280,Home & Living,24.1
P04429,M0212,Toys & Kids,23.12
P04430,M0112,Grocery,43.37
P04431,M0351,Sports & Outdoor,14.96
P04432,M0284,Beauty,9.05
P04433,M0308,Sports & Outdoor,16.92
P04434,M0380,Apparel,25.29
P04435,M0100,Electronics,30.2
P04436,M0037,Grocery,12.06
P04437,M0233,Home & Living,55.22
P04438,M0131,Sports & Outdoor,14.02
P04439,M0175,Toys & Kids,11.22
P04440,M0094,Beauty,15.06
P04441,M0160,Grocery,64.54
P04442,M0158,Sports & Outdoor,21.77
P04443,M0141,Pet Supplies,13.13
P04444,M0297,Grocery,56.46
P04445,M0238,Beauty,168.76
P04446,M0190,Apparel,29.63
P04447,M0046,Pet Supplies,74.47
P04448,M0229,Sports & Outdoor,62.33
P04449,M0071,Grocery,14.22
P04450,M0126,Sports & Outdoor,25.13
P04451,M0166,Grocery,7.73
P04452,M0057,Sports & Outdoor,20.4
P04453,M0156,Toys & Kids,13.96
P04454,M0107,Grocery,17.07
P04455,M0340,Pet Supplies,12.49
P04456,M0344,Sports & Outdoor,18.95
P04457,M0002,Grocery,39.61
P04458,M0241,Electronics,22.03
P04459,M0257,Toys & Kids,4.58
P04460,M0152,Apparel,12.53
P04461,M0188,Beauty,6.25
P04462,M0316,Toys & Kids,30.56
P04463,M0152,Apparel,38.59
P04464,M0026,Toys & Kids,30.9
P04465,M0150,Home & Living,12.08
P04466,M0102,Electronics,30.64
P04467,M0154,Apparel,16.07
P04468,M0093,Grocery,8.81
P04469,M0060,Toys & Kids,47.83
P04470,M0395,Toys & Kids,51.22
P04471,M0052,Electronics,57.63
P04472,M0283,Toys & Kids,14.19
P04473,M0288,Sports & Outdoor,70.91
P04474,M0248,Beauty,15.73
P04475,M0365,Home & Living,44.17
P04476,M0002,Grocery,15.49
P04477,M0121,Beauty,20.05
P04478,M0074,Electronics,2.78
P04479,M0231,Beauty,18.7
P04480,M0255,Toys & Kids,26.63
P04481,M0360,Toys & Kids,16.96
P04482,M0152,Apparel,119.17
P04483,M0095,Pet Supplies,8.62
P04484,M0370,Grocery,14.77
P04485,M0270,Sports & Outdoor,10.87
P04486,M0306,Electronics,14.77
P04487,M0178,Electronics,62.07
P04488,M0179,Pet Supplies,92.78
P04489,M0156,Toys & Kids,13.06
P04490,M0300,Home & Living,12.8
P04491,M0085,Toys & Kids,8.66
P04492,M0391,Toys & Kids,79.49
P04493,M0071,Grocery,67.28
P04494,M0185,Beauty,22.3
P04495,M0126,Sports & Outdoor,6.98
P04496,M0258,Home & Living,7.57
P04497,M0273,Electronics,28.6
P04498,M0368,Apparel,40.22
P04499,M0316,Toys & Kids,3.82
P04500,M0100,Electronics,18.37
P04501,M0083,Electronics,105.26
P04502,M0355,Pet Supplies,20.17
P04503,M0196,Home & Living,93.75
P04504,M0040,Toys & Kids,44.0
P04505,M0330,Sports & Outdoor,9.25
P04506,M0260,Sports & Outdoor,18.85
P04507,M0011,Sports & Outdoor,21.85
P04508,M0314,Apparel,10.41
P04509,M0243,Home & Living,10.25
P04510,M0246,Home & Living,95.21
P04511,M0346,Apparel,10.18
P04512,M0199,Apparel,64.75
P04513,M0185,Beauty,16.56
P04514,M0247,Grocery,23.97
P04515,M0080,Toys & Kids,40.68
P04516,M0061,Pet Supplies,14.31
P04517,M0338,Apparel,40.9
P04518,M0087,Home & Living,3.89
P04519,M0202,Pet Supplies,36.44
P04520,M0108,Toys & Kids,2.66
P04521,M0093,Grocery,20.0
P04522,M0240,Toys & Kids,52.92
P04523,M0321,Apparel,42.95
P04524,M0177,Toys & Kids,7.62
P04525,M0056,Home & Living,8.56
P04526,M0098,Toys & Kids,13.2
P04527,M0066,Apparel,29.01
P04528,M0354,Beauty,3.94
P04529,M0128,Grocery,24.24
P04530,M0150,Home & Living,32.47
P04531,M0029,Sports & Outdoor,19.02
P04532,M0179,Pet Supplies,39.36
P04533,M0366,Sports & Outdoor,30.0
P04534,M0164,Beauty,15.07
P04535,M0261,Grocery,4.29
P04536,M0073,Beauty,27.66
P04537,M0058,Electronics,10.4
P04538,M0293,Pet Supplies,14.58
P04539,M0027,Beauty,37.76
P04540,M0180,Sports & Outdoor,87.85
P04541,M0127,Home & Living,23.71
P04542,M0007,Grocery,1615.6
P04543,M0213,Grocery,6.69
P04544,M0386,Home & Living,30.6
P04545,M0028,Grocery,23.24
P04546,M0327,Electronics,74.17
P04547,M0216,Apparel,15.08
P04548,M0290,Beauty,19.74
P04549,M0039,Apparel,63.62
P04550,M0348,Pet Supplies,22.58
P04551,M0005,Beauty,9.04
P04552,M0363,Electronics,243.83
P04553,M0264,Pet Supplies,9.29
P04554,M0135,Grocery,23.14
P04555,M0003,Toys & Kids,33.52
P04556,M0245,Toys & Kids,31.21
P04557,M0035,Pet Supplies,20.68
P04558,M0244,Toys & Kids,20.77
